etl_timestamp,userId,movieId,rating,timestamp
2025-04-04 05:19:53,4.0,435.0,1.0,949920135.0
2025-04-04 05:19:53,4.0,440.0,4.0,949919802.0
2025-04-04 05:19:53,4.0,442.0,4.0,949920028.0
2025-04-04 05:19:53,4.0,464.0,4.0,949811315.0
2025-04-04 05:19:53,4.0,480.0,5.0,949810582.0
2025-04-04 05:19:53,4.0,541.0,5.0,949779091.0
2025-04-04 05:19:53,4.0,588.0,5.0,949949486.0
2025-04-04 05:19:53,4.0,589.0,5.0,949919938.0
2025-04-04 05:19:53,4.0,590.0,3.0,949810534.0
2025-04-04 05:19:53,4.0,594.0,5.0,949949538.0
2025-04-04 05:19:53,4.0,596.0,5.0,949949638.0
2025-04-04 05:19:53,4.0,610.0,4.0,949982238.0
2025-04-04 05:19:53,4.0,616.0,5.0,949949444.0
2025-04-04 05:19:53,4.0,858.0,5.0,949779022.0
2025-04-04 05:19:53,4.0,903.0,5.0,949919189.0
2025-04-04 05:19:53,4.0,910.0,4.0,949919306.0
2025-04-04 05:19:53,4.0,913.0,5.0,949919247.0
2025-04-04 05:19:53,4.0,919.0,5.0,949949396.0
2025-04-04 05:19:53,4.0,1016.0,4.0,949919322.0
2025-04-04 05:19:53,4.0,1022.0,5.0,949949638.0
2025-04-04 05:19:53,4.0,1028.0,5.0,949949638.0
2025-04-04 05:19:53,4.0,1030.0,5.0,949896377.0
2025-04-04 05:19:53,4.0,1031.0,5.0,949896377.0
2025-04-04 05:19:53,4.0,1032.0,5.0,949949538.0
2025-04-04 05:19:53,4.0,1033.0,5.0,949949638.0
2025-04-04 05:19:53,4.0,1036.0,5.0,949896244.0
2025-04-04 05:19:53,4.0,1073.0,5.0,949919372.0
2025-04-04 05:19:53,4.0,1079.0,5.0,949811523.0
2025-04-04 05:19:53,4.0,1097.0,5.0,949778771.0
2025-04-04 05:19:53,4.0,1125.0,5.0,949919399.0
2025-04-04 05:19:53,4.0,1127.0,5.0,949896275.0
2025-04-04 05:19:53,4.0,1136.0,5.0,949919372.0
2025-04-04 05:19:53,4.0,1196.0,5.0,949779173.0
2025-04-04 05:19:53,4.0,1197.0,5.0,949811490.0
2025-04-04 05:19:53,4.0,1200.0,5.0,949896244.0
2025-04-04 05:19:53,4.0,1206.0,5.0,949896159.0
2025-04-04 05:19:53,4.0,1208.0,5.0,949779173.0
2025-04-04 05:19:53,4.0,1210.0,5.0,949778714.0
2025-04-04 05:19:54,4.0,1214.0,5.0,949810261.0
2025-04-04 05:19:54,4.0,1219.0,5.0,949779173.0
2025-04-04 05:19:54,4.0,1220.0,5.0,949811523.0
2025-04-04 05:19:54,4.0,1222.0,5.0,949918693.0
2025-04-04 05:19:54,4.0,1230.0,5.0,949919372.0
2025-04-04 05:19:54,4.0,1240.0,5.0,949896244.0
2025-04-04 05:19:54,4.0,1243.0,5.0,949919519.0
2025-04-04 05:19:54,4.0,1257.0,5.0,949811602.0
2025-04-04 05:19:54,4.0,1258.0,5.0,949918743.0
2025-04-04 05:19:54,4.0,1265.0,5.0,949919591.0
2025-04-04 05:19:54,4.0,1270.0,5.0,949811523.0
2025-04-04 05:19:54,4.0,1278.0,5.0,949919372.0
2025-04-04 05:19:54,4.0,1282.0,5.0,949949396.0
2025-04-04 05:19:54,4.0,1285.0,4.0,949811559.0
2025-04-04 05:19:54,4.0,1288.0,5.0,949811490.0
2025-04-04 05:19:54,4.0,1291.0,5.0,949918743.0
2025-04-04 05:19:54,4.0,1298.0,4.0,949918927.0
2025-04-04 05:19:54,4.0,1307.0,4.0,949811602.0
2025-04-04 05:19:54,4.0,1334.0,5.0,949982274.0
2025-04-04 05:19:54,4.0,1344.0,5.0,949919247.0
2025-04-04 05:19:54,4.0,1356.0,4.0,949810582.0
2025-04-04 05:19:54,4.0,1371.0,4.0,949810302.0
2025-04-04 05:19:54,4.0,1372.0,3.0,949920004.0
2025-04-04 05:19:54,4.0,1374.0,4.0,949918787.0
2025-04-04 05:19:54,4.0,1377.0,3.0,949810688.0
2025-04-04 05:19:54,4.0,1380.0,5.0,949896377.0
2025-04-04 05:19:54,4.0,1388.0,4.0,949810302.0
2025-04-04 05:19:54,4.0,1396.0,5.0,949895772.0
2025-04-04 05:19:54,4.0,1544.0,3.0,949811230.0
2025-04-04 05:19:54,4.0,1580.0,5.0,949919978.0
2025-04-04 05:19:54,4.0,1663.0,4.0,949811559.0
2025-04-04 05:19:54,4.0,1674.0,5.0,949896244.0
2025-04-04 05:19:54,4.0,1805.0,1.0,949895864.0
2025-04-04 05:19:54,4.0,1858.0,5.0,949919738.0
2025-04-04 05:19:54,4.0,1917.0,4.0,949810688.0
2025-04-04 05:19:54,4.0,1918.0,2.0,949895956.0
2025-04-04 05:19:54,4.0,1953.0,5.0,949810261.0
2025-04-04 05:19:54,4.0,1954.0,5.0,949810261.0
2025-04-04 05:19:54,4.0,1961.0,5.0,949918743.0
2025-04-04 05:19:55,4.0,1967.0,3.0,949949538.0
2025-04-04 05:19:55,4.0,1968.0,5.0,949811559.0
2025-04-04 05:19:55,4.0,1994.0,5.0,949896309.0
2025-04-04 05:19:55,4.0,2000.0,5.0,949811602.0
2025-04-04 05:19:55,4.0,2003.0,2.0,949918970.0
2025-04-04 05:19:55,4.0,2005.0,5.0,949896070.0
2025-04-04 05:19:55,4.0,2014.0,4.0,949919454.0
2025-04-04 05:19:55,4.0,2018.0,5.0,949778771.0
2025-04-04 05:19:55,4.0,2020.0,4.0,949811738.0
2025-04-04 05:19:55,4.0,2021.0,4.0,949896114.0
2025-04-04 05:19:55,4.0,2033.0,4.0,949982239.0
2025-04-04 05:19:55,4.0,2034.0,4.0,949896183.0
2025-04-04 05:19:55,4.0,2046.0,5.0,949810618.0
2025-04-04 05:19:55,4.0,2054.0,3.0,949896114.0
2025-04-04 05:19:55,4.0,2064.0,5.0,949918648.0
2025-04-04 05:19:55,4.0,2078.0,5.0,949949444.0
2025-04-04 05:19:55,4.0,2080.0,5.0,949919306.0
2025-04-04 05:19:55,4.0,2081.0,4.0,949982239.0
2025-04-04 05:19:55,4.0,2085.0,5.0,949949444.0
2025-04-04 05:19:55,4.0,2086.0,5.0,949896114.0
2025-04-04 05:19:55,4.0,2087.0,5.0,949949638.0
2025-04-04 05:19:55,4.0,2091.0,5.0,949896183.0
2025-04-04 05:19:55,4.0,2096.0,5.0,949949538.0
2025-04-04 05:19:55,4.0,2100.0,5.0,949896114.0
2025-04-04 05:19:55,4.0,2102.0,5.0,949949396.0
2025-04-04 05:19:55,4.0,2105.0,4.0,949896114.0
2025-04-04 05:19:55,4.0,2109.0,5.0,949919399.0
2025-04-04 05:19:55,4.0,2110.0,3.0,949896309.0
2025-04-04 05:19:55,4.0,2114.0,5.0,949918927.0
2025-04-04 05:19:55,4.0,2115.0,5.0,949918994.0
2025-04-04 05:19:55,4.0,2124.0,4.0,949919763.0
2025-04-04 05:19:55,4.0,2140.0,5.0,949896070.0
2025-04-04 05:19:55,4.0,2141.0,4.0,949982239.0
2025-04-04 05:19:55,4.0,2143.0,4.0,949896114.0
2025-04-04 05:19:56,4.0,2144.0,5.0,949811603.0
2025-04-04 05:19:56,4.0,2161.0,5.0,949896070.0
2025-04-04 05:19:56,4.0,2174.0,5.0,949896070.0
2025-04-04 05:19:56,4.0,2193.0,3.0,949896070.0
2025-04-04 05:19:56,4.0,2194.0,5.0,949918764.0
2025-04-04 05:19:56,4.0,2248.0,4.0,949811559.0
2025-04-04 05:19:56,4.0,2268.0,5.0,949895772.0
2025-04-04 05:19:56,4.0,2289.0,5.0,949919556.0
2025-04-04 05:19:56,4.0,2348.0,4.0,949918927.0
2025-04-04 05:19:56,4.0,2371.0,4.0,949811603.0
2025-04-04 05:19:56,4.0,2403.0,4.0,949918994.0
2025-04-04 05:19:56,4.0,2406.0,5.0,949918994.0
2025-04-04 05:19:56,4.0,2409.0,4.0,949810302.0
2025-04-04 05:19:56,4.0,2454.0,5.0,949982274.0
2025-04-04 05:19:56,4.0,2467.0,5.0,949918875.0
2025-04-04 05:19:56,4.0,2551.0,4.0,949896275.0
2025-04-04 05:19:56,4.0,2616.0,1.0,949895993.0
2025-04-04 05:19:56,4.0,2628.0,5.0,949810582.0
2025-04-04 05:19:56,4.0,2640.0,5.0,949810261.0
2025-04-04 05:19:56,4.0,2659.0,3.0,949918671.0
2025-04-04 05:19:56,4.0,2683.0,4.0,949896497.0
2025-04-04 05:19:56,4.0,2699.0,4.0,949896497.0
2025-04-04 05:19:56,4.0,2716.0,5.0,949811523.0
2025-04-04 05:19:56,4.0,2723.0,5.0,949810582.0
2025-04-04 05:19:56,4.0,2734.0,4.0,949778714.0
2025-04-04 05:19:56,4.0,2770.0,1.0,949896521.0
2025-04-04 05:19:56,4.0,2788.0,5.0,949919399.0
2025-04-04 05:19:56,4.0,2791.0,5.0,949811490.0
2025-04-04 05:19:56,4.0,2795.0,4.0,949811603.0
2025-04-04 05:19:56,4.0,2797.0,5.0,949896070.0
2025-04-04 05:19:56,4.0,2804.0,5.0,949811738.0
2025-04-04 05:19:56,4.0,2822.0,3.0,949811230.0
2025-04-04 05:19:56,4.0,2867.0,3.0,949918875.0
2025-04-04 05:19:56,4.0,2877.0,5.0,949896377.0
2025-04-04 05:19:56,4.0,2902.0,2.0,949896309.0
2025-04-04 05:19:56,4.0,2903.0,1.0,949896309.0
2025-04-04 05:19:57,4.0,2916.0,4.0,949810534.0
2025-04-04 05:19:57,4.0,2918.0,5.0,949811559.0
2025-04-04 05:19:57,4.0,2968.0,5.0,949896070.0
2025-04-04 05:19:57,4.0,2986.0,3.0,949896015.0
2025-04-04 05:19:57,4.0,2987.0,5.0,949918807.0
2025-04-04 05:19:57,4.0,3016.0,3.0,949896543.0
2025-04-04 05:19:57,4.0,3034.0,5.0,949949444.0
2025-04-04 05:19:57,4.0,3040.0,5.0,949919419.0
2025-04-04 05:19:57,4.0,3060.0,5.0,949919656.0
2025-04-04 05:19:57,4.0,3071.0,4.0,949918715.0
2025-04-04 05:19:57,4.0,3101.0,4.0,949896275.0
2025-04-04 05:19:57,4.0,3104.0,4.0,949811603.0
2025-04-04 05:19:57,4.0,3108.0,5.0,949919738.0
2025-04-04 05:19:57,4.0,3208.0,2.0,949778946.0
2025-04-04 05:19:57,4.0,3210.0,4.0,949811523.0
2025-04-04 05:19:57,4.0,3251.0,5.0,949918970.0
2025-04-04 05:19:57,4.0,3255.0,4.0,949919738.0
2025-04-04 05:19:57,4.0,3263.0,3.0,949919845.0
2025-04-04 05:19:57,4.0,3265.0,5.0,949895732.0
2025-04-04 05:19:57,4.0,4006.0,2.0,949982238.0
2025-04-04 05:19:57,5.0,39.0,4.0,1163374952.0
2025-04-04 05:19:57,5.0,104.0,4.0,1163374639.0
2025-04-04 05:19:57,5.0,141.0,4.0,1163374242.0
2025-04-04 05:19:57,5.0,150.0,4.0,1163374404.0
2025-04-04 05:19:57,5.0,231.0,3.5,1163373762.0
2025-04-04 05:19:57,5.0,277.0,4.5,1163373208.0
2025-04-04 05:19:57,5.0,344.0,3.5,1163373636.0
2025-04-04 05:19:57,5.0,356.0,4.0,1163374152.0
2025-04-04 05:19:57,5.0,364.0,4.0,1163373752.0
2025-04-04 05:19:57,5.0,367.0,4.0,1163373755.0
2025-04-04 05:19:57,5.0,377.0,4.0,1163373610.0
2025-04-04 05:19:57,5.0,440.0,4.0,1163374477.0
2025-04-04 05:19:57,5.0,500.0,4.5,1163373718.0
2025-04-04 05:19:57,5.0,588.0,3.5,1163373551.0
2025-04-04 05:19:57,5.0,595.0,4.0,1163374190.0
2025-04-04 05:19:58,5.0,597.0,5.0,1163373711.0
2025-04-04 05:19:58,5.0,788.0,3.5,1163374993.0
2025-04-04 05:19:58,5.0,858.0,2.5,1163373651.0
2025-04-04 05:19:58,5.0,919.0,4.0,1163374286.0
2025-04-04 05:19:58,5.0,1022.0,4.0,1163373316.0
2025-04-04 05:19:58,5.0,1035.0,5.0,1163373103.0
2025-04-04 05:19:58,5.0,1193.0,3.0,1163374173.0
2025-04-04 05:19:58,5.0,1221.0,2.5,1163374239.0
2025-04-04 05:19:58,5.0,1247.0,4.0,1163374582.0
2025-04-04 05:19:58,5.0,1307.0,4.0,1163374495.0
2025-04-04 05:19:58,5.0,1380.0,5.0,1163373044.0
2025-04-04 05:19:58,5.0,1393.0,3.5,1163374165.0
2025-04-04 05:19:58,5.0,1485.0,4.5,1163374608.0
2025-04-04 05:19:58,5.0,1544.0,3.5,1163374562.0
2025-04-04 05:19:58,5.0,1682.0,4.0,1163374214.0
2025-04-04 05:19:58,5.0,1721.0,4.0,1163373744.0
2025-04-04 05:19:58,5.0,1777.0,4.0,1163374601.0
2025-04-04 05:19:58,5.0,1784.0,4.5,1163374251.0
2025-04-04 05:19:58,5.0,1923.0,4.5,1163373726.0
2025-04-04 05:19:58,5.0,1961.0,4.0,1163373675.0
2025-04-04 05:19:58,5.0,1968.0,4.0,1163374324.0
2025-04-04 05:19:58,5.0,1997.0,3.5,1163374593.0
2025-04-04 05:19:58,5.0,2023.0,1.5,1163373188.0
2025-04-04 05:19:58,5.0,2081.0,5.0,1163373109.0
2025-04-04 05:19:58,5.0,2273.0,4.0,1163373276.0
2025-04-04 05:19:58,5.0,2294.0,4.0,1163373251.0
2025-04-04 05:19:58,5.0,2424.0,4.0,1163373193.0
2025-04-04 05:19:58,5.0,2502.0,3.5,1163374290.0
2025-04-04 05:19:58,5.0,2683.0,4.0,1163373679.0
2025-04-04 05:19:59,5.0,2694.0,4.5,1163373293.0
2025-04-04 05:19:59,5.0,2706.0,4.0,1163374246.0
2025-04-04 05:19:59,5.0,2762.0,3.5,1163373743.0
2025-04-04 05:19:59,5.0,2770.0,3.5,1163374947.0
2025-04-04 05:19:59,5.0,2918.0,3.5,1163374278.0
2025-04-04 05:19:59,5.0,2997.0,3.5,1163374127.0
2025-04-04 05:19:59,5.0,3114.0,3.5,1163374263.0
2025-04-04 05:19:59,5.0,3176.0,3.5,1163374408.0
2025-04-04 05:19:59,5.0,3408.0,4.0,1163374137.0
2025-04-04 05:19:59,5.0,3753.0,3.5,1163373148.0
2025-04-04 05:19:59,5.0,3897.0,4.5,1163374235.0
2025-04-04 05:19:59,5.0,3948.0,3.5,1163374198.0
2025-04-04 05:19:59,5.0,4014.0,4.0,1163373273.0
2025-04-04 05:19:59,5.0,4018.0,4.0,1163375025.0
2025-04-04 05:19:59,5.0,4022.0,3.5,1163373696.0
2025-04-04 05:19:59,5.0,4025.0,4.5,1163375145.0
2025-04-04 05:19:59,5.0,4306.0,3.5,1163374103.0
2025-04-04 05:19:59,5.0,4308.0,3.5,1163374354.0
2025-04-04 05:19:59,5.0,4447.0,4.5,1163375033.0
2025-04-04 05:19:59,5.0,4718.0,3.5,1163375131.0
2025-04-04 05:19:59,5.0,4995.0,4.5,1163373616.0
2025-04-04 05:19:59,5.0,5299.0,4.5,1163373299.0
2025-04-04 05:19:59,5.0,5349.0,4.5,1163373606.0
2025-04-04 05:19:59,5.0,5464.0,4.0,1163374443.0
2025-04-04 05:19:59,5.0,5669.0,3.5,1163374206.0
2025-04-04 05:19:59,5.0,5679.0,4.5,1163374389.0
2025-04-04 05:19:59,5.0,5816.0,3.0,1163373688.0
2025-04-04 05:19:59,5.0,5995.0,4.0,1163374533.0
2025-04-04 05:19:59,5.0,6218.0,3.5,1163374491.0
2025-04-04 05:19:59,5.0,6373.0,4.0,1163374572.0
2025-04-04 05:19:59,5.0,6377.0,4.0,1163373626.0
2025-04-04 05:19:59,5.0,6502.0,4.0,1163374455.0
2025-04-04 05:19:59,5.0,6711.0,2.5,1163373238.0
2025-04-04 05:19:59,5.0,6942.0,4.0,1163374511.0
2025-04-04 05:19:59,5.0,8376.0,4.0,1163374742.0
2025-04-04 05:19:59,5.0,8464.0,4.0,1163374381.0
2025-04-04 05:19:59,5.0,8636.0,4.5,1163373593.0
2025-04-04 05:19:59,5.0,8644.0,4.0,1163374426.0
2025-04-04 05:19:59,5.0,30707.0,4.5,1163374340.0
2025-04-04 05:19:59,5.0,30749.0,4.5,1163374702.0
2025-04-04 05:19:59,5.0,33166.0,5.0,1163374211.0
2025-04-04 05:19:59,5.0,33679.0,4.0,1163374517.0
2025-04-04 05:19:59,5.0,34162.0,4.5,1163374227.0
2025-04-04 05:19:59,5.0,35836.0,4.0,1163374275.0
2025-04-04 05:19:59,5.0,40819.0,4.5,1163374283.0
2025-04-04 05:19:59,5.0,41566.0,4.0,1163374144.0
2025-04-04 05:20:00,5.0,41569.0,4.0,1163374167.0
2025-04-04 05:20:00,5.0,48385.0,4.5,1163374357.0
2025-04-04 05:20:00,6.0,111.0,4.0,1109258212.0
2025-04-04 05:20:00,6.0,158.0,2.0,1108134263.0
2025-04-04 05:20:00,6.0,173.0,2.0,1109258228.0
2025-04-04 05:20:00,6.0,293.0,5.0,1108134539.0
2025-04-04 05:20:00,6.0,596.0,4.0,1108134269.0
2025-04-04 05:20:00,6.0,903.0,4.0,1108134299.0
2025-04-04 05:20:00,6.0,1204.0,5.0,1108134266.0
2025-04-04 05:20:00,6.0,1250.0,4.5,1108134284.0
2025-04-04 05:20:00,6.0,1259.0,4.5,1109258196.0
2025-04-04 05:20:00,6.0,1276.0,4.5,1108134309.0
2025-04-04 05:20:00,6.0,1285.0,4.5,1108134339.0
2025-04-04 05:20:00,6.0,1358.0,2.0,1109258181.0
2025-04-04 05:20:00,6.0,1639.0,2.0,1109258179.0
2025-04-04 05:20:00,6.0,1687.0,2.0,1109258281.0
2025-04-04 05:20:00,6.0,1747.0,2.0,1109258194.0
2025-04-04 05:20:00,6.0,1909.0,3.0,1108134344.0
2025-04-04 05:20:00,6.0,2001.0,3.0,1108134289.0
2025-04-04 05:20:00,6.0,2019.0,4.0,1109258270.0
2025-04-04 05:20:00,6.0,2072.0,4.0,1109258285.0
2025-04-04 05:20:00,6.0,2502.0,3.5,1108134291.0
2025-04-04 05:20:00,6.0,2528.0,3.0,1109258245.0
2025-04-04 05:20:00,6.0,2529.0,4.0,1108134293.0
2025-04-04 05:20:00,6.0,2571.0,1.0,1109258202.0
2025-04-04 05:20:00,6.0,2657.0,2.0,1108134271.0
2025-04-04 05:20:00,6.0,2692.0,4.0,1108134274.0
2025-04-04 05:20:00,6.0,2723.0,3.0,1109258257.0
